datetime,channel,message_id,url,raw,lm_json
2025-12-10T12:25:05+00:00,@medpharm,13961,https://t.me/medpharm/13961,"Суд в Иркутске признал виновными четырех фигурантов дела о хищении более 22 млн рублей при закупке медоборудования для онкодиспансера. Им назначены сроки от 3,5 до 4 лет колонии и крупные штрафы. Подробнее: https://clck.ru/3QmWr4 #Медвестник #Другое","{""skip"": true}"
2025-12-10T12:10:06+00:00,@medpharm,13960,https://t.me/medpharm/13960,"Каждая организация в сфере здравоохранения отнесена к одной из шести категорий – от «чрезвычайно высокого» до «низкого» риска. От этого зависит частота и интенсивность проверок Росздравнадзора. Как определить, к какой категории риска относится фарморганизация, в том числе и аптека? Подробнее: https://clck.ru/3QmUAC #Фармвестник","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""regulation"",
  ""impact"": ""high"",
  ""english"": ""To determine the risk category for a pharmaceutical organization, including pharmacies, one should refer to the categories defined by the Russian Health Supervision. This categorization affects the frequency and intensity of inspections by the Russian Health Supervision.""
}"
2025-12-10T11:45:04+00:00,@medpharm,13959,https://t.me/medpharm/13959,"Минздрав РФ утвердил порядок применения клинических рекомендаций. Документ состоит из восьми пунктов. В приказе уточнено, обязательны ли клинреки и что делать при невозможности оказать помощь в соответствии с ними. Подробнее: https://clck.ru/3QmSQn #Фармвестник","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""clinical_trial, guideline"",
  ""impact"": ""high"",
  ""english"": ""The Russian Ministry of Health has approved the application guidelines for clinical recommendations. The document consists of eight points and clarifies whether these recommendations are mandatory and what to do if they cannot be implemented.""
}"
2025-12-10T11:21:03+00:00,@medpharm,13958,https://t.me/medpharm/13958,"Меньше всего медицинской помощью довольны жители двух российских регионов, сообщили в аппарате уполномоченного по правам человека. Главными причинами этого стали острый дефицит медработников и проблемы с обеспечением льготными лекарствами. Подробнее: https://clck.ru/3QmQj7 #Медвестник #Здравоохранение #Организация_здравоохранения","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""shortage, demand"",
  ""impact"": ""high"",
  ""english"": ""Residents of two Russian regions are least satisfied with medical care. The main reasons for this were a severe shortage of healthcare workers and problems with ensuring subsidized medications. More details: https://clck.ru/3QmQj7 #Медвестник #Здравоохранение #Организация_здравоохранения""
}"
2025-12-10T10:39:04+00:00,@medpharm,13957,https://t.me/medpharm/13957,FDA одобрило первый ИИ-инструмент для клинических испытаний препаратов. Новый инструмент будет помогать оценивать биопсии печени в клинических испытаниях. Подробнее: https://clck.ru/3QmMca #Фармвестник #Производство,"{""skip"": true}"
2025-12-10T10:19:05+00:00,@medpharm,13956,https://t.me/medpharm/13956,В региональных системах здравоохранения наблюдается высокая дифференциация с показателями внедрения цифровых технологий. Стимулировать процесс предлагается с помощью объективного рейтинга. Подробнее: https://clck.ru/3QmLEV #Медвестник #Здравоохранение #Организация_здравоохранения,"{""skip"": true}"
2025-12-10T09:39:03+00:00,@medpharm,13955,https://t.me/medpharm/13955,"Омбудсмен рассказала о жалобах на доступность льготных лекарств в России. По словам Татьяны Москальковой, количество обращений снижается. Однако одной из главных проблем остается несвоевременная закупка регионами. Подробнее: https://clck.ru/3QmHPx #Фармвестник #Дистрибуция","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""shortage, demand"",
  ""impact"": ""medium"",
  ""english"": ""The Ombudsman reported on complaints about the accessibility of subsidized medications in Russia. Ms. Tatyana Moskal'kova stated that the number of complaints is decreasing. However, one of the main problems remains the delayed procurement by regions.""
}"
2025-12-10T09:22:03+00:00,@medpharm,13954,https://t.me/medpharm/13954,Следственный комитет России начал проверку по жалобе врачей больницы в Новосибирской области на низкие зарплаты и плохие условия труда. Минздрав региона создал рабочую группу для разбора ситуации. Подробнее: https://clck.ru/3QmG4K #Медвестник #Здравоохранение #Организация_здравоохранения,"{""skip"": true}"
2025-12-10T08:30:03+00:00,@medpharm,13953,https://t.me/medpharm/13953,"Президент РФ утвердил Стратегию развития отечественного здравоохранения до 2030 года. В документе уделено значительное внимание разработке лекарств, а также их производству по полному циклу. Установлены показатели уровня технологической независимости. Как фарминдустрия отнеслась к стратегии, выяснил «ФВ». Подробнее: https://clck.ru/3QmBo3 #Фармвестник #Производство","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""regulation, production, technology independence"",
  ""impact"": ""high"",
  ""english"": ""The President of Russia approved the Strategy for the Development of Domestic Healthcare until 2030. The document pays significant attention to the development and production of medicines, as well as technological self-sufficiency levels. How did the pharmaceutical industry respond to the strategy? 'FV' investigated. More details: https://clck.ru/3QmBo3 #Фармвестник #Производство""
}"
2025-12-10T08:24:04+00:00,@medpharm,13952,https://t.me/medpharm/13952,Центр экспертизы и контроля качества медицинской помощи Минздрава РФ собрал данные о регионах с самыми плохими показателями доступности медицинской реабилитации пациентов с острыми нарушениями мозгового кровообращения. По итогам прошлого года почти в полутора десятках субъектов общее число получивших такую помощь не превышало 2—3%. Подробнее: https://clck.ru/3QmBPR #Медвестник #Здравоохранение #Неврология #Терапия,"{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""regulation, reimbursement"",
  ""impact"": ""high"",
  ""english"": ""The Center for Expert Evaluation and Quality Control of Medical Assistance in the Ministry of Health of Russia gathered data on regions with the worst indicators of accessibility to medical rehabilitation patients with acute brain circulation disorders. According to last year's results, in over a dozen subjects, the total number of those receiving such assistance did not exceed 2-3%. More details: https://clck.ru/3QmBPR #MedVestnik #Healthcare #Neurology #Therapy""
}"
2025-12-10T07:57:03+00:00,@medpharm,13951,https://t.me/medpharm/13951,"В Москве и Оренбургской области задержали группу торговцев незарегистрированными лекарствами. Изъято более 600 упаковок лекарств, предварительный ущерб составил более 200 млн руб. Подробнее: https://clck.ru/3Qm99g #Фармвестник #Дистрибуция","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""regulation, registration, shortage"",
  ""impact"": ""high"",
  ""english"": ""In Moscow and Orenburg Oblast, authorities arrested a group of sellers of unregistered medicines. Over 600 packages of medicine were seized, with an estimated loss of over 200 million rubles.""
}"
2025-12-10T07:38:05+00:00,@medpharm,13950,https://t.me/medpharm/13950,"Пациент в США погиб от бешенства, заразившись от донора почки. Получивших роговицы реципиентов удалось спасти, экстренно удалив пересаженные органы. Подробнее: https://clck.ru/3Qm7hw #Медвестник #Практика #Инфекционные_болезни","{""skip"": true}"
2025-12-10T18:23:20+00:00,@rus_med,7664,https://t.me/rus_med/7664,"🦠😷 Все говорят о гриппе, накрывшем Москву и регионы, а в МГУ своя беда… Один из корпусов МГУ на Ленинских горах закрывают на карантин — зафиксирована вспышка кори.","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""epidemic, vaccine"",
  ""impact"": ""high"",
  ""english"": ""There is a flu outbreak in Moscow and surrounding regions, as well as an epidemic of measles at one of the campuses of MGU on Lenin Hills. The campus has been closed for quarantine.""
}"
2025-12-10T14:31:27+00:00,@gxpnews,7579,https://t.me/gxpnews/7579,"🔴 Механизм «второй лишний» начал работать, однако не все его составляющие готовы. Например, система прослеживаемости, которая сейчас внедряется и должна подтверждать локализацию продукта полного цикла, включая выпуск АФС. ➡️ Также для работы механизма важна локализация качественных вспомогательных компонентов, без которых невозможно производство препаратов. Поэтому система должна заработать. Вопрос лишь в том, на каком этапе мы находимся сегодня. 📢 Об этом — колонка генерального директора «ПСК Фарма» Евгении Шапиро.","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""regulation, clinical_trial, safety"",
  ""impact"": ""high"",
  ""english"": ""The mechanism of 'second unnecessary' is starting to work, but not all its components are ready yet. For example, the tracking system that is currently being implemented and should confirm the full lifecycle localization of products, including API production. Also, for the mechanism's operation, it is important to have localized quality auxiliary components without which the production of drugs cannot be carried out. Therefore, the system must work. The question is at what stage we are today.""
}"
2025-12-10T12:39:45+00:00,@gxpnews,7578,https://t.me/gxpnews/7578,[Фармтех] Сбер разрабатывает платформу для интеграции ИИ в фармразработку.,"{""skip"": true}"
2025-12-10T10:22:35+00:00,@gxpnews,7577,https://t.me/gxpnews/7577,[Фармтех] Американский регулятор одобрил применение искусственного интеллекта для ускорения разработки лекарств от заболеваний печени.,"{""skip"": true}"
2025-12-10T08:39:19+00:00,@gxpnews,7576,https://t.me/gxpnews/7576,[Инициатива] В РСПП предложили разработать федеральный проект по борьбе с хронической обструктивной болезнью легких.,"{
  ""skip"": false,
  ""country"": ""regional"",
  ""topic"": ""clinical_trial, regulation"",
  ""impact"": ""high"",
  ""english"": ""The Russian Federation Chamber of Commerce and Industry (RSPP) proposed to develop a federal project aimed at combating chronic obstructive pulmonary disease.""
}"
2025-12-10T06:02:01+00:00,@gxpnews,7575,https://t.me/gxpnews/7575,[Биотех] Фабрика по производству мРНК-препаратов Центра Гамалеи выпустила тестовые серии вакцины от рака.,"{
  ""skip"": true
}"
2025-12-10T03:51:01+00:00,@gxpnews,7574,https://t.me/gxpnews/7574,[Ритейл] Налоговая реформа может привести к закрытию около 2 тыс. аптек в малых городах и селах.,"{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""sanctions, shortage"",
  ""impact"": ""medium"",
  ""english"": ""A tax reform may lead to the closure of around 2,000 pharmacies in small towns and villages, impacting supply chain and market access for medicines.""
}"
2025-12-10T01:54:01+00:00,@gxpnews,7573,https://t.me/gxpnews/7573,[Регулирование] Госдума продлила разрешение на ввоз лекарств в иностранных упаковках до конца 2027 года.,"{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""import_export"",
  ""impact"": ""high"",
  ""english"": ""The State Duma extended the import permit for foreign-packaged medicines until December 31, 2027.""
}"
2025-12-10T15:21:07+00:00,@pharmvestnik,8362,https://t.me/pharmvestnik/8362,"Депутат Госдумы РФ Султан Хамзаев предложил увеличить аптечный ассортимент неожиданной позицией. По его мнению, продавать энергетические напитки нужно исключительно в аптеках. #Розница","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""demand,safety"",
  ""impact"": ""high"",
  ""english"": ""Deputy of the Russian State Duma, Sultan Hamzaev, proposed increasing the pharmacy inventory with an unexpected product - energy drinks. According to his opinion, these beverages should be sold exclusively in pharmacies.""
}"
2025-12-10T14:48:50+00:00,@pharmvestnik,8361,https://t.me/pharmvestnik/8361,Сбер внедряет ИИ в фармразработку. Новые технологии помогут исключить тупиковые этапы и ускорить создание терапии. #Производство,"{""skip"": true}"
2025-12-10T14:04:51+00:00,@pharmvestnik,8360,https://t.me/pharmvestnik/8360,"Pfizer заплатит 2,1 млрд долл. за китайский препарат от ожирения. Это вторая крупная сделка фармгиганта с разработчиками лекарств из КНР за 2025 год. #Производство","{""skip"": true}"
2025-12-10T12:07:13+00:00,@pharmvestnik,8358,https://t.me/pharmvestnik/8358,"Минздрав РФ утвердил порядок применения клинических рекомендаций. Документ состоит из восьми пунктов. В приказе уточнено, обязательны ли клинрекомендации и что делать при невозможности оказать помощь в соответствии с ними. #Регуляторика","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""regulation, clinical_trial"",
  ""impact"": ""high"",
  ""english"": ""Ministry of Health of Russia has approved the order on applying clinical recommendations. The document consists of eight points. In the decree, it is clarified whether clinical recommendations are mandatory and what to do in case they cannot be provided.""
}"
2025-12-10T10:46:36+00:00,@pharmvestnik,8357,https://t.me/pharmvestnik/8357,FDA одобрило первый ИИ-инструмент для клинических испытаний препаратов. Новый инструмент будет помогать оценивать биопсии печени в клинических испытаниях. #Производство,"{""skip"": true}"
2025-12-10T08:09:01+00:00,@pharmvestnik,8354,https://t.me/pharmvestnik/8354,"В Москве и Оренбургской области задержали группу торговцев незарегистрированными лекарствами. Изъято более 600 упаковок лекарств, предварительный ущерб составил более 200 млн руб. #Дистрибуция","{
  ""skip"": false,
  ""country"": ""Russia"",
  ""topic"": ""regulation, registration"",
  ""impact"": ""high"",
  ""english"": ""In Moscow and Orenburg Oblast, authorities arrested a group of sellers of unregistered medicines. Over 600 packages of medicine were seized, with an estimated loss of over 20 million rubles.""
}"
2025-12-10T07:44:01+00:00,@pharmvestnik,8353,https://t.me/pharmvestnik/8353,FDA меняет требования к одобрению лекарств. Регулятор хочет ускорить выход инноваций и снизить затраты разработчиков. Параллельно выдвигаются предложения ужесточить требования к регистрации вакцин. #Производство,"{""skip"": true}"
2025-12-10T09:22:21+00:00,@pharmnewskz,6583,https://t.me/pharmnewskz/6583,"А вот и одна из возможных причин удорожания фруктов и овощей в стране. Депутатский запрос фракции «Акжол» о проблемах на границе Предприниматели, работающие с импортом фруктов и овощей через Бахты и Чёрную речку, жалуются на серьёзные задержки и высокие расходы. После приказа №70 РГП «Фитосанитария» сотрудники требуют обязательную лабораторную экспертизу каждой машины, независимо от состояния товара, что не имеет нормативных оснований и противоречит международным правилам. В результате бизнес вынужден платить до 300 000 тенге за одну машину, транспорт простаивает, нарушается температурный режим, возрастает риск порчи скоропортящейся продукции. На пунктах пропуска также отсутствуют холодильные камеры и крытые площадки для контроля. Фракция «Акжол» требует: - Привести практику фитосанитарного контроля в соответствие с нормами КТС №318; - Дать правовую оценку обязательной лабораторной экспертизе каждой машины; - Пересмотреть тарифы экспертиз и обеспечить прозрачное ценообразование; - Проверить ситуацию на пункте Чёрная речка, включая порядок выгрузки и хранения товаров..","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""import_export, sanctions, shortage"",
  ""impact"": ""high"",
  ""english"": ""A parliamentary request from the 'Akjol' faction about border issues has led to delays and high costs for businesses importing fruits and vegetables through Bakhdat and Black River. The authorities require mandatory laboratory testing of every vehicle, regardless of its cargo condition, which is not legally justified and contradicts international rules. As a result, businesses are forced to pay up to 300,000 tenge per vehicle, causing transportation delays and increasing the risk of spoilage for perishable goods. The 'Akjol' faction demands: - Bring the phytosanitary control practice in line with KTS №318 norms; - Provide legal assessment of mandatory laboratory testing of every vehicle; - Review expert fees and ensure transparent pricing; - Check the situation at Black River crossing, including unloading and storage procedures.""
}"
2025-12-10T09:10:36+00:00,@pharmnewskz,6582,https://t.me/pharmnewskz/6582,"Инфляция стала нормой для казахстанцев Ежегодно Нацбанк проводит опрос по Казахстану — каждый месяц 1500 взрослых жителей страны делятся своими ощущениями от изменения цен. И, судя по результатам, ощущения у казахстанцев противоречивые и тревожные. Несмотря на официальные заявления о «замедлении инфляции», люди продолжают ощущать рост цен буквально во всём. - Краткосрочные ожидания по росту цен на ближайшие 12 месяцев — 13,6%, - Долгосрочные — 14,9%, При том, что фактическая инфляция в ноябре — 12,4%. Это значит, что инфляция стала нормой, нет доверия к стабилизации цен. Больше всего казахстанцы ощущают удорожание базовых товаров: • Продукты питания — рост отметили 82,5% опрошенных (особенно мясо, фрукты и овощи); • Непродовольственные товары — рост цен на лекарства и одежду; • ЖКХ немного стабилизировалось, но интернет и мобильная связь дорожают. Пока официальная статистика говорит об «умеренной инфляции», кошелёк большинства казахстанцев фиксирует совсем другие цифры.","{
  ""skip"": false,
  ""country"": ""Kazakhstan"",
  ""topic"": ""inflation, demand, clinical_trial"",
  ""impact"": ""high"",
  ""english"": ""The survey conducted by the National Bank of Kazakhstan shows that despite official statements about 'slowing inflation', people still feel an increase in prices across various categories. The actual inflation rate in November was 12.4%, while expectations for short-term price increases are at 13.6% and long-term at 14.9%. This indicates that inflation has become a norm, with many consumers feeling uncertain about the stability of prices. Major concerns include rising costs of basic goods such as food (especially meat, fruits, and vegetables), medicines, and clothing. The survey also notes some stabilization in utilities but increasing costs for internet and mobile services.""
}"
2025-12-10T08:40:14+00:00,@pharmnewskz,6581,https://t.me/pharmnewskz/6581,"Что такое добавленные сахара и как их распознать Добавленные сахара — это не только обычный белый сахар. К этой категории относятся все виды сахаров, которые специально вводятся в продукты и напитки во время их переработки или приготовления. Сюда же входят сиропы, мёд и концентраты фруктовых или овощных соков, используемые для подслащивания. Важно: естественные сахара, которые изначально содержатся в фруктах, овощах и молочных продуктах, к добавленным не относятся. Если в составе вашего напитка встречаются следующие ингредиенты, значит, вы пьёте подслащённый напиток: - сок сахарного тростника (cane juice); - кукурузный сироп (corn syrup); - декстроза (dextrose); - фруктоза (fructose); - концентрат фруктового сока (fruit juice concentrate); - нектар агавы (agave nectar); - глюкоза (glucose); - сироп с высоким содержанием фруктозы (high fructose corn syrup); - мёд (honey); - солодовый сироп (malt syrup); - кленовый сироп (maple syrup); - меласса (molasses); - сырой сахар (raw sugar); - сахароза (sucrose); - тростниковый сахар (sugar cane). Даже если слово «сахар» напрямую не указано на упаковке, подсластитель может скрываться под другим названием.","{
  ""skip"": true
}"
